title,description,category,brand,condition,price,seller_account_age_days,seller_review_count,seller_rating_average,prior_flagged_listings,active_listing_count,duplicate_photo,urgent_language,off_platform_contact,prohibited_language,brand_mismatch,label,source
HP laptop good near Uttara,good HP laptop available near Uttara. Inspection welcome before purchase.,laptop,HP,good,41750,303,15,4.4,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera good near Badda,good Nikon camera available near Badda. Inspection welcome before purchase.,camera,Nikon,good,28150,441,23,4.5,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Regal furniture good near Wari,good Regal furniture available near Wari. Inspection welcome before purchase.,furniture,Regal,good,7450,138,18,4.3,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Phoenix bicycle good near Dhanmondi,good Phoenix bicycle available near Dhanmondi. Inspection welcome before purchase.,bicycle,Phoenix,good,12300,51,24,4.0,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance good near Banani,good Samsung appliance available near Banani. Inspection welcome before purchase.,appliance,Samsung,good,17000,253,9,4.6,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Sailor fashion good near Gulshan,good Sailor fashion available near Gulshan. Inspection welcome before purchase.,fashion,Sailor,good,3100,60,34,4.3,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Cambridge books good near Mirpur,good Cambridge books available near Mirpur. Inspection welcome before purchase.,books,Cambridge,good,1400,33,35,4.1,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Microsoft gaming good near Mohammadpur,good Microsoft gaming available near Mohammadpur. Inspection welcome before purchase.,gaming,Microsoft,good,19950,725,6,4.5,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Apple accessories good near Uttara,good Apple accessories available near Uttara. Inspection welcome before purchase.,accessories,Apple,good,4150,629,11,4.9,1,4,0,0,0,0,0,clean,synthetic_showcase_generator
Apple phone fair near Badda,fair Apple phone available near Badda. Inspection welcome before purchase.,phone,Apple,fair,19550,774,9,4.7,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
HP laptop fair near Wari,fair HP laptop available near Wari. Inspection welcome before purchase.,laptop,HP,fair,29650,671,24,4.6,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Sony camera fair near Dhanmondi,fair Sony camera available near Dhanmondi. Inspection welcome before purchase. Original receipt available.,camera,Sony,fair,21050,513,35,4.8,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Hatil furniture fair near Banani,fair Hatil furniture available near Banani. Inspection welcome before purchase.,furniture,Hatil,fair,4550,744,20,4.7,1,1,0,0,0,0,0,clean,synthetic_showcase_generator
Phoenix bicycle fair near Gulshan,fair Phoenix bicycle available near Gulshan. Inspection welcome before purchase.,bicycle,Phoenix,fair,8700,479,12,4.4,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance fair near Mirpur,fair Samsung appliance available near Mirpur. Inspection welcome before purchase.,appliance,Samsung,fair,12000,488,8,4.1,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Yellow fashion fair near Mohammadpur,fair Yellow fashion available near Mohammadpur. Inspection welcome before purchase.,fashion,Yellow,fair,1750,426,4,4.8,1,7,0,0,0,0,0,clean,synthetic_showcase_generator
OReilly books fair near Uttara,fair OReilly books available near Uttara. Inspection welcome before purchase.,books,OReilly,fair,850,802,34,4.8,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Sony gaming fair near Badda,fair Sony gaming available near Badda. Inspection welcome before purchase.,gaming,Sony,fair,13850,72,28,4.5,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Anker accessories fair near Wari,fair Anker accessories available near Wari. Inspection welcome before purchase.,accessories,Anker,fair,2350,232,5,4.2,1,8,0,0,0,0,0,clean,synthetic_showcase_generator
OnePlus phone poor near Dhanmondi,poor OnePlus phone available near Dhanmondi. Inspection welcome before purchase.,phone,OnePlus,poor,11550,280,34,4.1,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Dell laptop poor near Banani,poor Dell laptop available near Banani. Inspection welcome before purchase.,laptop,Dell,poor,21950,548,26,4.2,1,3,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera poor near Gulshan,poor Nikon camera available near Gulshan. Inspection welcome before purchase.,camera,Nikon,poor,10900,211,26,4.2,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Hatil furniture poor near Mirpur,poor Hatil furniture available near Mirpur. Inspection welcome before purchase.,furniture,Hatil,poor,3100,338,3,4.7,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Giant bicycle poor near Mohammadpur,poor Giant bicycle available near Mohammadpur. Inspection welcome before purchase.,bicycle,Giant,poor,5600,198,9,4.1,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Singer appliance poor near Uttara,poor Singer appliance available near Uttara. Inspection welcome before purchase.,appliance,Singer,poor,6450,48,2,4.4,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Aarong fashion poor near Badda,poor Aarong fashion available near Badda. Inspection welcome before purchase.,fashion,Aarong,poor,1250,843,24,4.8,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Cambridge books poor near Wari,poor Cambridge books available near Wari. Inspection welcome before purchase.,books,Cambridge,poor,350,527,32,4.7,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Microsoft gaming poor near Dhanmondi,poor Microsoft gaming available near Dhanmondi. Inspection welcome before purchase.,gaming,Microsoft,poor,7600,404,13,4.0,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Baseus accessories poor near Banani,poor Baseus accessories available near Banani. Inspection welcome before purchase.,accessories,Baseus,poor,1350,359,2,4.6,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
OnePlus phone new near Gulshan,new OnePlus phone available near Gulshan. Inspection welcome before purchase.,phone,OnePlus,new,58650,411,10,4.7,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Apple laptop new near Mirpur,new Apple laptop available near Mirpur. Inspection welcome before purchase.,laptop,Apple,new,66600,516,33,4.8,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera new near Mohammadpur,new Nikon camera available near Mohammadpur. Inspection welcome before purchase.,camera,Nikon,new,53850,192,27,4.6,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Local furniture new near Uttara,new Local furniture available near Uttara. Inspection welcome before purchase.,furniture,Local,new,11350,460,6,4.7,1,7,0,0,0,0,0,clean,synthetic_showcase_generator
Giant bicycle new near Badda,new Giant bicycle available near Badda. Inspection welcome before purchase.,bicycle,Giant,new,25400,659,16,5.0,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
LG appliance new near Wari,new LG appliance available near Wari. Inspection welcome before purchase.,appliance,LG,new,19850,503,29,4.7,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Generic fashion new near Dhanmondi,"final price today sale. outside app only, pay deposit first before inspection.",fashion,Generic,new,1150,1,1,1.6,4,7,0,1,1,0,0,fraud,synthetic_showcase_generator
Cambridge books new near Banani,"bkash only sale. outside app only, pay deposit first before inspection.",books,Cambridge,new,700,4,0,1.7,4,4,0,1,1,0,0,fraud,synthetic_showcase_generator
Logitech gaming new near Gulshan,"final price today sale. outside app only, pay deposit first before inspection.",gaming,Logitech,new,10300,5,0,0.1,2,8,0,1,1,0,0,fraud,synthetic_showcase_generator
Baseus accessories new near Mirpur,"no inspection sale. WhatsApp only, pay deposit first before inspection.",accessories,Baseus,new,1300,2,1,2.7,3,9,0,1,1,0,0,fraud,synthetic_showcase_generator
Samsung phone excellent near Mohammadpur,"final price today sale. WhatsApp only, pay deposit first before inspection.",phone,Samsung,excellent,17600,4,0,0.7,2,8,0,1,1,0,0,fraud,synthetic_showcase_generator
Lenovo laptop excellent near Uttara,"inbox fast sale. WhatsApp only, pay deposit first before inspection.",laptop,Lenovo,excellent,25500,4,0,2.2,3,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Canon camera excellent near Badda,"no inspection sale. outside app only, pay deposit first before inspection.",camera,Canon,excellent,7700,4,0,1.5,2,4,0,1,1,0,0,fraud,synthetic_showcase_generator
Hatil furniture excellent near Wari,"token money sale. direct call only, pay deposit first before inspection.",furniture,Hatil,excellent,2500,5,1,3.5,0,12,0,1,1,0,0,fraud,synthetic_showcase_generator
Duranta bicycle excellent near Dhanmondi,"advance sale. IMO only, pay deposit first before inspection.",bicycle,Duranta,excellent,7700,2,0,1.8,3,4,0,1,1,0,0,fraud,synthetic_showcase_generator
Walton appliance excellent near Banani,"inbox fast sale. Telegram only, pay deposit first before inspection.",appliance,Walton,excellent,7500,3,1,0.9,0,8,0,1,1,0,0,fraud,synthetic_showcase_generator
Sailor fashion excellent near Gulshan,"no inspection sale. IMO only, pay deposit first before inspection.",fashion,Sailor,excellent,800,1,1,1.0,3,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Nilkhet books excellent near Mirpur,"bkash only sale. Telegram only, pay deposit first before inspection.",books,Nilkhet,excellent,600,1,0,0.9,2,5,0,1,1,0,0,fraud,synthetic_showcase_generator
Microsoft gaming excellent near Mohammadpur,"advance sale. IMO only, pay deposit first before inspection.",gaming,Microsoft,excellent,12950,5,0,0.3,2,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Apple accessories excellent near Uttara,"urgent sale. Telegram only, pay deposit first before inspection.",accessories,Apple,excellent,850,3,0,0.5,1,6,0,1,1,0,0,fraud,synthetic_showcase_generator
Xiaomi phone good near Badda,"final price today sale. outside app only, pay deposit first before inspection.",phone,Xiaomi,good,8550,6,1,1.2,1,4,0,1,1,0,0,fraud,synthetic_showcase_generator
Lenovo laptop good near Wari,"advance sale. IMO only, pay deposit first before inspection.",laptop,Lenovo,good,13000,2,1,1.5,4,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Sony camera good near Dhanmondi,"urgent sale. IMO only, pay deposit first before inspection.",camera,Sony,good,12500,6,1,3.5,0,5,0,1,1,0,0,fraud,synthetic_showcase_generator
Local furniture good near Banani,"token money sale. outside app only, pay deposit first before inspection.",furniture,Local,good,3100,0,0,3.5,1,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Duranta bicycle good near Gulshan,"token money sale. outside app only, pay deposit first before inspection.",bicycle,Duranta,good,2300,3,1,1.3,2,12,0,1,1,0,0,fraud,synthetic_showcase_generator
Samsung appliance good near Mirpur,"bkash only sale. WhatsApp only, pay deposit first before inspection.",appliance,Samsung,good,4750,2,0,1.4,4,5,0,1,1,0,0,fraud,synthetic_showcase_generator
Sailor fashion good near Mohammadpur,Same photo repost. token money pickup near Mohammadpur.,fashion,Sailor,good,700,5,0,3.1,3,8,1,1,0,0,0,duplicate,synthetic_showcase_generator
OReilly books good near Uttara,Same photo repost. urgent pickup near Uttara.,books,OReilly,good,500,2,1,2.2,2,4,1,1,0,0,0,duplicate,synthetic_showcase_generator
Sony gaming good near Badda,Same photo repost. final price today pickup near Badda.,gaming,Sony,good,8850,5,0,0.9,1,11,1,1,0,0,0,duplicate,synthetic_showcase_generator
Apple accessories good near Wari,Same photo repost. token money pickup near Wari.,accessories,Apple,good,1200,2,0,2.0,0,7,1,1,0,0,0,duplicate,synthetic_showcase_generator
Xiaomi phone fair near Dhanmondi,Same photo repost. advance pickup near Dhanmondi.,phone,Xiaomi,fair,10300,5,1,0.3,4,9,1,1,0,0,0,duplicate,synthetic_showcase_generator
HP laptop fair near Banani,Same photo repost. advance pickup near Banani.,laptop,HP,fair,7900,3,1,2.0,2,4,1,1,0,0,0,duplicate,synthetic_showcase_generator
Canon camera fair near Gulshan,Same photo repost. urgent pickup near Gulshan.,camera,Canon,fair,6900,3,1,3.5,2,6,1,1,0,0,0,duplicate,synthetic_showcase_generator
Otobi furniture fair near Mirpur,Same photo repost. urgent pickup near Mirpur.,furniture,Otobi,fair,2300,3,0,3.6,4,5,1,1,0,0,0,duplicate,synthetic_showcase_generator
Duranta bicycle fair near Mohammadpur,Same photo repost. inbox fast pickup near Mohammadpur.,bicycle,Duranta,fair,4900,3,1,3.7,3,4,1,1,0,0,0,duplicate,synthetic_showcase_generator
bank account service near Uttara,sim card available. Telegram for direct deal.,appliance,LG,fair,6000,1,1,1.9,4,3,0,0,1,1,0,prohibited,synthetic_showcase_generator
passport service near Badda,bank account available. IMO for direct deal.,fashion,Aarong,fair,1700,2,1,0.8,2,5,0,0,1,1,0,prohibited,synthetic_showcase_generator
passport service near Wari,sim card available. IMO for direct deal.,books,Pearson,fair,6150,6,0,1.9,3,4,0,0,1,1,0,prohibited,synthetic_showcase_generator
bank account service near Dhanmondi,sim card available. WhatsApp for direct deal.,gaming,Nintendo,fair,3600,3,1,3.1,0,12,0,0,1,1,0,prohibited,synthetic_showcase_generator
bank account service near Banani,NID card available. WhatsApp for direct deal.,accessories,Generic,fair,5250,4,0,1.8,4,11,0,0,1,1,0,prohibited,synthetic_showcase_generator
bank account service near Gulshan,driving license available. IMO for direct deal.,phone,Google,poor,6750,5,0,2.9,0,4,0,0,1,1,0,prohibited,synthetic_showcase_generator
driving license service near Mirpur,bank account available. Telegram for direct deal.,laptop,Asus,poor,3650,1,0,0.8,3,4,0,0,1,1,0,prohibited,synthetic_showcase_generator
Fujifilm Lenovo mixed listing,Brand field and title do not match. advance.,camera,Fujifilm,poor,5900,4,0,2.5,4,12,0,0,0,0,1,spam,synthetic_showcase_generator
Regal Singer mixed listing,Brand field and title do not match. token money.,furniture,Regal,poor,3550,4,1,1.0,3,4,0,0,0,0,1,spam,synthetic_showcase_generator
Duranta Dell mixed listing,Brand field and title do not match. inbox fast.,bicycle,Duranta,poor,5350,2,0,3.4,1,7,0,0,0,0,1,spam,synthetic_showcase_generator
LG Aarong mixed listing,Brand field and title do not match. advance.,appliance,LG,poor,4150,5,1,2.5,3,7,0,0,0,0,1,spam,synthetic_showcase_generator
Generic Phoenix mixed listing,Brand field and title do not match. inbox fast.,fashion,Generic,poor,600,2,1,3.1,4,7,0,0,0,0,1,spam,synthetic_showcase_generator
OReilly Giant mixed listing,Brand field and title do not match. token money.,books,OReilly,poor,200,1,0,0.7,3,3,0,0,0,0,1,spam,synthetic_showcase_generator
Logitech Nilkhet mixed listing,Brand field and title do not match. urgent.,gaming,Logitech,poor,9150,0,1,2.3,4,9,0,0,0,0,1,spam,synthetic_showcase_generator
Anker OnePlus mixed listing,Brand field and title do not match. urgent.,accessories,Anker,poor,2250,4,0,0.4,0,6,0,0,0,0,1,spam,synthetic_showcase_generator
OnePlus phone new near Mohammadpur,new OnePlus phone available near Mohammadpur. Inspection welcome before purchase.,phone,OnePlus,new,45050,406,30,4.8,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Lenovo laptop new near Uttara,new Lenovo laptop available near Uttara. Inspection welcome before purchase.,laptop,Lenovo,new,62850,830,7,4.1,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera new near Badda,new Nikon camera available near Badda. Inspection welcome before purchase.,camera,Nikon,new,58450,621,14,4.8,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Otobi furniture new near Wari,new Otobi furniture available near Wari. Inspection welcome before purchase.,furniture,Otobi,new,12250,204,1,4.1,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Giant bicycle new near Dhanmondi,new Giant bicycle available near Dhanmondi. Inspection welcome before purchase.,bicycle,Giant,new,18350,219,16,4.0,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Singer appliance new near Banani,new Singer appliance available near Banani. Inspection welcome before purchase. Original receipt available.,appliance,Singer,new,23400,278,27,4.5,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Yellow fashion new near Gulshan,new Yellow fashion available near Gulshan. Inspection welcome before purchase.,fashion,Yellow,new,4450,231,13,4.9,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
